PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpenditure,CryoSleep,VIP,Cabin_class_A,Cabin_class_B,Cabin_class_C,Cabin_class_D,Cabin_class_E,Cabin_class_F,Cabin_class_G,Cabin_class_T,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
4001_01,F/758/S,58.0,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,True,970.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4001_02,G/659/S,3.0,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4001_03,G/659/S,4.0,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4001_04,G/659/S,2.0,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4001_06,G/659/S,5.0,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4002_01,E/242/P,46.0,0.0,0.0,0.0,0.0,0.0,Trohs Must,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4005_01,G/657/P,8.0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4005_02,G/657/P,17.0,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,True,1014.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4005_03,G/657/P,4.0,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4005_05,G/657/P,40.0,0.0,0.0,0.0,0.0,0.0,Lorian River,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4005_06,F/829/P,16.0,4.0,0.0,2278.0,2.0,0.0,Son River,True,2284.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4006_02,G/660/S,2.0,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4006_03,F/759/S,59.0,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,True,684.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4008_01,F/760/S,33.0,0.0,0.0,0.0,0.0,0.0,Anamse Cha,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4010_01,G/658/P,38.0,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4013_01,E/243/P,14.0,460.0,0.0,0.0,315.0,172.0,Coos Emead,False,947.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4014_01,B/125/P,42.0,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,False,4689.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4016_01,E/268/S,34.0,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,False,906.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4017_02,F/761/S,30.0,0.0,0.0,0.0,0.0,0.0,Tibers Mele,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4017_03,F/761/S,27.0,0.0,0.0,0.0,0.0,0.0,Chrice Mele,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4017_04,E/269/S,26.0,0.0,0.0,0.0,0.0,0.0,Tights Mele,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4017_05,F/761/S,23.0,931.0,0.0,134.0,0.0,421.0,Hog Gene,False,1486.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4019_01,E/245/P,59.0,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,True,640.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4021_01,F/832/P,32.0,1843.0,0.0,662.0,0.0,0.0,Flys Buth,False,2505.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4022_01,F/833/P,37.0,4.0,0.0,223.0,512.0,1.0,Lavey Hubbarrison,False,740.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4026_01,B/154/S,42.0,0.0,0.0,0.0,0.0,0.0,Azham Chsere,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4027_01,G/659/P,29.0,0.0,0.0,0.0,0.0,0.0,Benry Patthews,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4030_01,G/661/S,2.0,0.0,0.0,0.0,0.0,0.0,Evaley Flowensley,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4030_03,G/661/S,0.0,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4030_04,G/661/S,21.0,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4030_05,G/661/S,8.0,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4031_02,C/131/P,27.0,0.0,0.0,0.0,0.0,0.0,Krabik Listive,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4033_01,C/144/S,49.0,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,True,11695.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4034_01,E/247/P,38.0,0.0,0.0,0.0,0.0,0.0,Froon Kité,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4035_01,G/662/P,21.0,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4036_01,G/662/S,22.0,7.0,61.0,110.0,708.0,0.0,Jodia Evedorsen,False,886.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4037_01,G/663/S,14.0,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4038_01,G/664/S,24.0,0.0,0.0,0.0,0.0,0.0,Elice Reenez,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4039_01,F/764/S,24.0,714.0,0.0,4.0,49.0,11.0,Race Tersimpson,False,778.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4042_02,A/46/S,27.0,0.0,0.0,0.0,0.0,0.0,Etair Stewder,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4042_03,A/46/S,26.0,0.0,0.0,0.0,0.0,0.0,Canon Stewder,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4043_01,E/248/P,27.0,0.0,0.0,0.0,32.0,1577.0,Marvey Mirandry,False,1609.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4044_01,F/765/S,32.0,536.0,0.0,736.0,118.0,0.0,Jackix Can,False,1390.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4044_03,F/765/S,10.0,0.0,0.0,0.0,0.0,0.0,Rowls Can,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4045_01,D/135/P,49.0,1417.0,0.0,531.0,1348.0,192.0,Pars Wist,False,3488.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4046_01,G/664/P,14.0,0.0,0.0,0.0,0.0,0.0,Elina Santantines,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4047_01,G/666/S,29.0,0.0,0.0,0.0,0.0,0.0,Ivanne Rivanseney,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4049_01,A/47/S,25.0,0.0,0.0,0.0,0.0,0.0,Schyon Pokematic,False,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4050_01,A/35/P,36.0,0.0,1302.0,0.0,2067.0,10173.0,Decruxa Dissper,False,13542.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4053_01,G/668/S,22.0,0.0,0.0,0.0,0.0,0.0,Leondy Midtt,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4055_01,F/836/P,21.0,3.0,34.0,600.0,0.0,8.0,Milda Mirandry,False,645.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4058_01,G/669/S,36.0,437.0,442.0,0.0,2.0,1.0,Nance Hinesh,False,882.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4060_01,F/838/P,54.0,880.0,2.0,531.0,2.0,0.0,Lerome Barrelliver,False,1415.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4061_01,D/130/S,30.0,1851.0,0.0,378.0,0.0,155.0,Jack Kashe,False,2384.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4061_02,F/766/S,0.0,0.0,0.0,0.0,0.0,0.0,Graw Kashe,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4063_01,G/670/S,42.0,0.0,0.0,0.0,0.0,0.0,Anda Mcfaddennon,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4065_01,G/665/P,25.0,1339.0,1.0,360.0,0.0,0.0,Doryn Olshaffey,False,1700.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4066_02,B/155/S,22.0,0.0,0.0,0.0,0.0,0.0,Diramak Objeciane,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4069_01,F/768/S,24.0,0.0,0.0,2433.0,0.0,53.0,Hen Chenson,True,2486.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4075_01,C/145/S,38.0,1901.0,1276.0,0.0,7561.0,12.0,Anchira Nateansive,False,10750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4076_01,E/250/P,23.0,1616.0,0.0,1.0,0.0,2.0,Lonnez Guezaley,False,1619.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4078_01,G/667/P,21.0,0.0,0.0,0.0,0.0,0.0,Kris Coley,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4079_01,F/771/S,55.0,1680.0,0.0,1.0,0.0,6.0,Koops Upead,False,1687.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4080_01,F/839/P,20.0,719.0,0.0,10.0,0.0,0.0,Carry Sancasey,False,729.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4081_01,G/668/P,50.0,451.0,132.0,195.0,31.0,0.0,Patoya Penashley,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4082_01,E/252/P,22.0,0.0,0.0,0.0,0.0,0.0,Gray Cres,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4083_01,C/146/S,21.0,0.0,6190.0,1828.0,7.0,35.0,Tauvaah Clarty,True,8060.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4084_01,D/132/S,26.0,0.0,1549.0,0.0,0.0,766.0,Arix Rentruing,True,2315.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4089_01,A/48/S,36.0,0.0,2177.0,0.0,1097.0,144.0,Mothab Tachor,True,3418.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4090_01,D/133/S,46.0,227.0,0.0,1546.0,3.0,2.0,Honjay Ruica,True,1778.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4091_01,F/772/S,26.0,0.0,586.0,1.0,0.0,58.0,Ginald Pecketton,True,645.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4093_01,F/841/P,24.0,0.0,20.0,0.0,14.0,659.0,Lynnie Valexandez,False,693.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4095_01,G/671/P,14.0,834.0,1080.0,3.0,183.0,208.0,Deaney Romez,False,2308.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4096_01,F/842/P,46.0,949.0,0.0,128.0,3.0,41.0,Stote Vicke,True,1121.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4097_01,E/253/P,15.0,0.0,840.0,123.0,0.0,20.0,Belly Weavesend,False,983.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4098_01,G/672/P,30.0,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4099_01,G/673/P,27.0,0.0,0.0,0.0,0.0,0.0,Willey Fryersonis,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4101_01,F/773/S,38.0,1100.0,43.0,163.0,3.0,0.0,Tyog Rapie,False,1309.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4102_01,B/128/P,48.0,0.0,0.0,0.0,0.0,0.0,Brark Whetedy,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4103_01,G/674/P,31.0,0.0,0.0,0.0,0.0,0.0,Ally Sterreray,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4104_01,G/675/P,41.0,1025.0,0.0,0.0,0.0,0.0,Ritany Gallard,False,1025.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4106_01,G/675/S,43.0,0.0,831.0,78.0,0.0,0.0,Leneva Harmond,True,909.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4107_01,G/676/S,23.0,0.0,0.0,489.0,5.0,276.0,Bobbyn Rocholton,False,770.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4108_01,B/158/S,48.0,0.0,0.0,0.0,0.0,0.0,Tarino Aroodint,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4110_01,E/255/P,25.0,0.0,38.0,0.0,847.0,112.0,Son Rosargas,False,997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4112_01,G/678/S,28.0,0.0,0.0,0.0,0.0,0.0,Shany Rasmussony,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4113_01,B/129/P,16.0,0.0,0.0,0.0,0.0,0.0,Taraid Bradiary,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4113_02,B/129/P,45.0,0.0,2524.0,0.0,166.0,1.0,Coxak Bradiary,True,2691.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4114_01,E/270/S,31.0,0.0,0.0,0.0,0.0,0.0,Rowls Porté,True,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4115_01,G/679/S,19.0,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4116_01,F/774/S,21.0,40.0,0.0,736.0,0.0,0.0,Ryany Torrez,True,776.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4120_01,G/680/S,27.0,0.0,0.0,0.0,0.0,0.0,Aleroy Pentss,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4128_01,F/846/P,54.0,111.0,0.0,1144.0,8.0,23.0,Ors Pare,False,1286.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4128_02,F/846/P,0.0,0.0,0.0,0.0,0.0,0.0,Aars Pare,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4129_01,F/847/P,23.0,15.0,1.0,777.0,3.0,3.0,Kyley Matts,False,799.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4132_01,G/678/P,18.0,0.0,0.0,0.0,0.0,0.0,Curtle Norry,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4135_01,F/777/S,58.0,850.0,0.0,22.0,1493.0,0.0,Cakers Merte,False,2365.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4137_01,F/778/S,39.0,664.0,0.0,0.0,40.0,0.0,Lonna Rocknight,False,704.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4140_01,F/851/P,23.0,40.0,15.0,30.0,0.0,637.0,Shan Fitzgerson,False,722.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4141_01,G/679/P,11.0,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4143_01,E/258/P,29.0,0.0,0.0,0.0,0.0,0.0,Heales Buncy,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4144_01,E/259/P,36.0,19.0,476.0,0.0,5.0,290.0,Edgary Guerson,False,790.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4145_01,F/852/P,13.0,16.0,0.0,87.0,544.0,0.0,Juaney Herry,False,647.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4147_02,C/149/S,45.0,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4150_01,F/780/S,46.0,0.0,1029.0,0.0,0.0,0.0,Hanne Weaves,True,1029.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4151_01,G/683/P,15.0,0.0,0.0,0.0,0.0,0.0,Juliey Loverceson,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4152_01,F/853/P,35.0,89.0,0.0,0.0,545.0,0.0,Natha Wonglasquez,False,634.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4154_01,F/781/S,23.0,0.0,0.0,0.0,0.0,0.0,Beant Gelte,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4158_01,E/273/S,27.0,0.0,0.0,580.0,211.0,0.0,Doryn Noeley,False,791.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4163_01,G/683/S,16.0,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4165_01,G/685/P,37.0,246.0,0.0,703.0,5.0,0.0,Kendy Logannon,True,954.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4166_01,B/132/P,45.0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4166_02,B/132/P,58.0,0.0,279.0,3627.0,122.0,30.0,Ionan Stacketent,True,4058.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4168_01,F/855/P,38.0,0.0,18.0,30.0,0.0,832.0,Eriky Deckerson,False,880.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4168_02,E/260/P,28.0,0.0,241.0,6.0,0.0,542.0,Elina Deckerson,False,789.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4169_01,D/140/P,47.0,0.0,0.0,0.0,0.0,0.0,Avijava Susent,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4169_02,D/140/P,41.0,0.0,1562.0,0.0,2.0,16.0,Acruxon Susent,True,1580.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4171_01,G/686/P,23.0,0.0,0.0,0.0,0.0,0.0,Candyn Mclardson,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4172_01,F/856/P,24.0,0.0,0.0,0.0,0.0,0.0,Peefox Flell,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4172_02,F/856/P,58.0,12.0,0.0,186.0,2436.0,4.0,Cinkes Flell,False,2638.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4172_03,F/856/P,36.0,0.0,0.0,0.0,0.0,0.0,Chrets Flell,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4172_04,F/856/P,24.0,1363.0,0.0,50.0,0.0,0.0,Puffs Facle,False,1413.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4172_05,F/856/P,56.0,128.0,0.0,959.0,0.0,42.0,Barks Flell,False,1129.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4172_06,F/856/P,15.0,0.0,0.0,0.0,0.0,0.0,Fruik Flell,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4172_07,D/141/P,19.0,154.0,170.0,2074.0,0.0,0.0,Corsh Flell,True,2398.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4173_01,E/261/P,27.0,0.0,0.0,0.0,658.0,133.0,Genee Meleon,False,791.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4174_01,F/857/P,47.0,59.0,1.0,327.0,557.0,0.0,Coren Armstromez,False,944.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4175_01,F/858/P,37.0,0.0,89.0,15.0,20.0,592.0,Thery Burnerez,False,716.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4176_01,F/859/P,39.0,0.0,0.0,0.0,0.0,0.0,Rants Fla,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4176_02,F/859/P,20.0,0.0,0.0,0.0,0.0,0.0,Lidex Opité,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4176_03,F/859/P,20.0,760.0,0.0,742.0,352.0,0.0,Shood Opité,True,1854.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4176_04,F/859/P,38.0,490.0,663.0,358.0,855.0,0.0,Othawk Fla,False,2366.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4176_05,D/142/P,46.0,247.0,0.0,418.0,480.0,36.0,Risps Fla,False,1181.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4176_06,F/859/P,13.0,0.0,0.0,0.0,0.0,0.0,Wafros Fla,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4176_07,F/859/P,24.0,612.0,326.0,46.0,87.0,0.0,Wille Fla,True,1071.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4177_01,B/161/S,32.0,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4177_02,B/161/S,27.0,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4177_03,B/161/S,44.0,36.0,588.0,0.0,1675.0,3597.0,Wasath Foraud,False,5896.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4178_01,G/687/P,19.0,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,False,783.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4179_02,A/50/S,23.0,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4181_01,C/133/P,4.0,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,True,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4181_04,C/133/P,44.0,0.0,0.0,0.0,0.0,0.0,Ashir Frattyring,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4181_05,C/133/P,31.0,2.0,8747.0,0.0,4840.0,14485.0,Wezena Frattyring,False,28074.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4181_06,C/133/P,41.0,0.0,9463.0,0.0,1022.0,1562.0,Ranan Frattyring,True,12047.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4182_01,A/51/S,33.0,0.0,2020.0,0.0,1817.0,182.0,Maiamak Tabloory,False,4019.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4182_03,A/51/S,43.0,0.0,3172.0,0.0,26.0,4376.0,Alathim Tabloory,False,7574.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4184_01,F/860/P,19.0,558.0,0.0,353.0,0.0,8.0,Thel Wilsoney,False,919.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4185_01,G/688/P,24.0,0.0,1725.0,0.0,0.0,0.0,Coreee Waderoachez,True,1725.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4186_01,G/685/S,17.0,0.0,0.0,0.0,0.0,0.0,Clard Dickley,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4188_01,F/861/P,23.0,1277.0,84.0,0.0,240.0,598.0,Lis Fowlesterez,True,2199.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4189_01,G/686/S,17.0,558.0,0.0,3.0,0.0,1226.0,Wayney Petermandez,False,1787.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4191_01,D/135/S,18.0,950.0,1.0,236.0,754.0,0.0,Oateal Dun,False,1941.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4194_01,F/862/P,34.0,0.0,0.0,0.0,0.0,0.0,Oaters Kité,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4196_01,G/688/S,13.0,0.0,0.0,0.0,0.0,0.0,Antony Jacostaney,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4197_01,F/786/S,66.0,610.0,2549.0,0.0,17.0,0.0,Stanya Cooks,True,3176.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4197_02,F/786/S,27.0,0.0,867.0,0.0,128.0,363.0,Stald Cooks,True,1358.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4197_03,G/689/S,19.0,1620.0,0.0,4.0,0.0,82.0,Harrie Cooks,False,1706.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4199_01,F/787/S,55.0,0.0,198.0,703.0,1.0,0.0,Milly Howenters,True,902.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4203_01,D/143/P,40.0,0.0,0.0,1.0,293.0,667.0,Cors Flé,False,961.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4204_01,G/691/P,23.0,0.0,0.0,0.0,0.0,0.0,Nandy Avisnydes,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4204_02,G/691/P,7.0,0.0,0.0,0.0,0.0,0.0,Rald Avisnydes,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4204_03,G/691/P,12.0,0.0,0.0,0.0,0.0,0.0,Gailya Avisnydes,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4205_01,F/789/S,37.0,0.0,886.0,0.0,58.0,441.0,Ebonya Dillips,False,1385.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4206_01,F/865/P,22.0,0.0,13.0,524.0,7.0,0.0,Analdy Bucknersony,False,544.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4207_01,B/163/S,25.0,0.0,0.0,0.0,0.0,0.0,Scepton Perable,True,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4207_02,B/163/S,46.0,0.0,0.0,0.0,0.0,0.0,Astonon Perable,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
